mean_velocity,std_velocity,mean_acceleration,std_acceleration,movement_density
1822.8284804432687,3644.9790422,2006.5647817045844,320024.8107257915,2.15
893.7262317826785,1550.9767722603378,131.99950865245802,165586.4499983323,5.216666666666667
1461.9798550226662,3053.7612709710943,-4436.590995428868,246674.7379577108,4.916666666666667
681.5851376228037,679.3603036030211,10.165012850348973,40189.25698563011,1.85
1214.5353219387407,2342.1775860196008,2160.5783419288255,181780.83108574818,8.883333333333333
1276.2133069536617,2774.2364726934115,2043.6664423146924,228512.29755300694,7.2
1122.2155369522607,2500.9452783565675,1557.4653125184548,163341.4369950366,7.75
926.7754686592465,1760.7961101832716,2094.8465175336023,174995.7478466255,19.716666666666665
1230.203244487839,2462.5966551455263,772.2951401891669,169272.07449984807,19.05
1489.3143874988468,2557.579680591918,2510.178889294509,238008.65673998464,13.25
871.9739313760325,2081.6710309900054,1889.7135990603244,160524.53837647705,29.233333333333334
1297.0038075746854,2567.43466830889,3528.1814383297665,208992.9730825643,23.6
1072.8036993810535,1614.046347407703,2680.5349397928658,146098.18415431934,7.183333333333334
1036.4846536465561,2201.1904661732133,739.8373867694177,151317.29431416572,12.4
860.7521009306072,1184.0213654362537,-6513.191126861039,37203.090113515515,0.9333333333333333
732.735060652267,1241.0853644705285,704.2278133162738,120157.67296838954,26.033333333333335
935.0365220367652,1559.0466959037792,2295.0452081872436,166646.0476342943,18.116666666666667
398.1904665945593,508.9950309721144,393.4838140143481,42407.036638053345,9.0
890.6780141374917,2422.9866699040563,4040.7532143780995,211722.16182697832,22.366666666666667
768.1928932201396,989.5572610525873,-3388.5847432049213,48759.1949499227,3.15
1341.5765234002972,2699.397500154,6000.311102080734,273291.4383178791,23.916666666666668
931.2656665980379,1574.171201639075,1154.6267095828398,130171.9795751265,12.266666666666667
498.48588367271924,1296.3719406165928,-146.585290265557,105663.76875155317,10.266666666666667
1754.8412418903795,3301.7592526027347,9555.473541798086,383056.04368370574,10.883333333333333
911.8599228291589,1759.1831841575429,1465.800959960129,154787.56906103026,26.7
1592.3923961286337,2713.1798088457567,-2555.142166672187,165432.59232471316,8.733333333333333
807.0964923792676,1429.1256000007693,-6460.991561735491,53342.82338932509,1.4333333333333333
1481.1221998009935,2828.6168501992447,-3098.495129221915,235533.79069415925,3.65
